tweet,binaereKlassifikation,granulareKlassifikation,Wörter in Tweet,Wörter pro Tweet,Tweets ohne Satzzeichen,Wortlänge,Durchschnittliche Wortlänge,Verlinkungen,Verlinkung pro Tweet,Hashtags,Hashtags pro Tweet,utf Codes,utf Codes pro Tweet,Emojis,Emojis pro Tweet
"Paragrafen 219a |LBR| Ärztin Hänel wurde zu einer Geldstrafe verurteilt,weil sie für Abtreibungen„geworben“hatte. |LBR| Es scheint,als seien Sie vor allem enttäuscht von der #SPD. Stimmt das? |LBR| Die SPD ist eine Verräter Partei man kann nichts anderes zu der Partei sagen.Einfach unwählbar",OFFENSE,INSULT,"['paragrafen', '219a', 'ärztin', 'hänel', 'wurde', 'zu', 'einer', 'geldstrafe', 'verurteilt,weil', 'sie', 'für', 'abtreibungen„geworben“hatte.', 'es', 'scheint,als', 'seien', 'sie', 'vor', 'allem', 'enttäuscht', 'von', 'der', 'spd.', 'stimmt', 'das?', 'die', 'spd', 'ist', 'eine', 'verräter', 'partei', 'man', 'kann', 'nichts', 'anderes', 'zu', 'der', 'partei', 'sagen.einfach', 'unwählbar']",39,"['Paragrafen', '219a', 'Ärztin', 'Hänel', 'wurde', 'zu', 'einer', 'Geldstrafe', 'verurteiltweil', 'sie', 'für', 'Abtreibungen„geworben“hatte', 'Es', 'scheintals', 'seien', 'Sie', 'vor', 'allem', 'enttäuscht', 'von', 'der', 'SPD', 'Stimmt', 'das', 'Die', 'SPD', 'ist', 'eine', 'Verräter', 'Partei', 'man', 'kann', 'nichts', 'anderes', 'zu', 'der', 'Partei', 'sagenEinfach', 'unwählbar']","[10, 4, 6, 5, 5, 2, 5, 10, 14, 3, 3, 27, 2, 10, 5, 3, 3, 5, 10, 3, 3, 3, 6, 3, 3, 3, 3, 4, 8, 6, 3, 4, 6, 7, 2, 3, 6, 12, 9]",5.87,[],0,['#SPD.'],1,[],0,[],0
Cem #Özdemir die #Grünen für „Rede des Jahres 2018“ ausgezeichnet |LBR| Er bekommt dafür den Goldene Vollpfosten..,OFFENSE,INSULT,"['cem', 'özdemir', 'die', 'grünen', 'für', '„rede', 'des', 'jahres', '2018“', 'ausgezeichnet', 'er', 'bekommt', 'dafür', 'den', 'goldene', 'vollpfosten..']",16,"['Cem', 'Özdemir', 'die', 'Grünen', 'für', '„Rede', 'des', 'Jahres', '2018“', 'ausgezeichnet', 'Er', 'bekommt', 'dafür', 'den', 'Goldene', 'Vollpfosten']","[3, 7, 3, 6, 3, 5, 3, 6, 5, 13, 2, 7, 5, 3, 7, 11]",5.56,[],0,"['#Özdemir', '#Grünen']",2,[],0,[],0
illiarden für Besserverdiener |LBR| #SPD beschließt neues Kita-Gesetz damit Reiche kosstenlose Kita Plätze haben.TOLL Sozialpolitik für Reiche..Was sonst..,OTHER,OTHER,"['illiarden', 'für', 'besserverdiener', '#spd', 'beschließt', 'neues', 'kita-gesetz', 'damit', 'reiche', 'kosstenlose', 'kita', 'plätze', 'haben.toll', 'sozialpolitik', 'für', 'reiche..was', 'sonst..']",17,"['illiarden', 'für', 'Besserverdiener', 'SPD', 'beschließt', 'neues', 'KitaGesetz', 'damit', 'Reiche', 'kosstenlose', 'Kita', 'Plätze', 'habenTOLL', 'Sozialpolitik', 'für', 'ReicheWas', 'sonst']","[9, 3, 15, 3, 10, 5, 10, 5, 6, 11, 4, 6, 9, 13, 3, 9, 5]",7.41,[],0,[],0,[],0,[],0
Bundeshilfen für Schulen |LBR| #SPD Länder stoppen Grundgesetzänderung |LBR| #Nahles ist zu Dumm für diese Welt..,OFFENSE,INSULT,"['bundeshilfen', 'für', 'schulen', '#spd', 'länder', 'stoppen', 'grundgesetzänderung', '#nahles', 'ist', 'zu', 'dumm', 'für', 'diese', 'welt..']",14,"['Bundeshilfen', 'für', 'Schulen', 'SPD', 'Länder', 'stoppen', 'Grundgesetzänderung', 'Nahles', 'ist', 'zu', 'Dumm', 'für', 'diese', 'Welt']","[12, 3, 7, 3, 6, 7, 19, 6, 3, 2, 4, 3, 5, 4]",6,[],0,[],0,[],0,[],0
Im #Nürnberger Stadtteil St. Johannis werden drei Frauen am selben Abend auf der Straße mit einem Messer schwer verletzt. Der Täter ist bestimmt wieder einer der Polizei bekannt ist nur davon gibt es so viele...,OTHER,OTHER,"['im', 'nürnberger', 'stadtteil', 'st.', 'johannis', 'werden', 'drei', 'frauen', 'am', 'selben', 'abend', 'auf', 'der', 'straße', 'mit', 'einem', 'messer', 'schwer', 'verletzt.', 'der', 'täter', 'ist', 'bestimmt', 'wieder', 'einer', 'der', 'polizei', 'bekannt', 'ist', 'nur', 'davon', 'gibt', 'es', 'so', 'viele...']",35,"['Im', 'Nürnberger', 'Stadtteil', 'St', 'Johannis', 'werden', 'drei', 'Frauen', 'am', 'selben', 'Abend', 'auf', 'der', 'Straße', 'mit', 'einem', 'Messer', 'schwer', 'verletzt', 'Der', 'Täter', 'ist', 'bestimmt', 'wieder', 'einer', 'der', 'Polizei', 'bekannt', 'ist', 'nur', 'davon', 'gibt', 'es', 'so', 'viele']","[2, 10, 9, 2, 8, 6, 4, 6, 2, 6, 5, 3, 3, 6, 3, 5, 6, 6, 8, 3, 5, 3, 8, 6, 5, 3, 7, 7, 3, 3, 5, 4, 2, 2, 5]",4.89,[],0,['#Nürnberger'],1,[],0,[],0
"#Brexit |LBR| „Times“ befand, die #Merkel #CDU habe #May „gedemütigt“. |LBR| Nicht nur die May auch das Deutsche Volk..",OTHER,OTHER,"['brexit', '„times“', 'befand,', 'die', 'merkel', 'cdu', 'habe', 'may', '„gedemütigt“.', 'nicht', 'nur', 'die', 'may', 'auch', 'das', 'deutsche', 'volk..']",17,"['Brexit', '„Times“', 'befand', 'die', 'Merkel', 'CDU', 'habe', 'May', '„gedemütigt“', 'Nicht', 'nur', 'die', 'May', 'auch', 'das', 'Deutsche', 'Volk']","[6, 7, 6, 3, 6, 3, 4, 3, 12, 5, 3, 3, 3, 4, 3, 8, 4]",4.88,[],0,"['#Brexit', '#Merkel', '#CDU', '#May']",4,[],0,[],0
#Giffey #SPD Ihr „Gute-Kita-Gesetz“ sie will es schnell haben damit ihre Reichen Freunde jeden Monat Geld sparen.TOLL Warum sollen Reiche keine Kita Gebrüren zahlen? Das ist mal wieder Sozial Politik der SPD für Reiche Schmarotzer.,OFFENSE,INSULT,"['giffey', 'spd', 'ihr', '„gute-kita-gesetz“', 'sie', 'will', 'es', 'schnell', 'haben', 'damit', 'ihre', 'reichen', 'freunde', 'jeden', 'monat', 'geld', 'sparen.toll', 'warum', 'sollen', 'reiche', 'keine', 'kita', 'gebrüren', 'zahlen?', 'das', 'ist', 'mal', 'wieder', 'sozial', 'politik', 'der', 'spd', 'für', 'reiche', 'schmarotzer.']",35,"['Giffey', 'SPD', 'Ihr', '„GuteKitaGesetz“', 'sie', 'will', 'es', 'schnell', 'haben', 'damit', 'ihre', 'Reichen', 'Freunde', 'jeden', 'Monat', 'Geld', 'sparenTOLL', 'Warum', 'sollen', 'Reiche', 'keine', 'Kita', 'Gebrüren', 'zahlen', 'Das', 'ist', 'mal', 'wieder', 'Sozial', 'Politik', 'der', 'SPD', 'für', 'Reiche', 'Schmarotzer']","[6, 3, 3, 16, 3, 4, 2, 7, 5, 5, 4, 7, 7, 5, 5, 4, 10, 5, 6, 6, 5, 4, 8, 6, 3, 3, 3, 6, 6, 7, 3, 3, 3, 6, 11]",5.43,[],0,"['#Giffey', '#SPD']",2,[],0,[],0
"Die #SPD hat es geschafft mit ihrem Hartz IV System es gibt 13,7 Millionen Menschen in Deutschland (Die versteckte Armut nicht mitgezählt) die in Armut \""""Leben\""müssen.Noch keine Partei vor der sPD hat das geschafft.Hierfür bekommen die Genossen von mir Goldenen vollpfosten",OFFENSE,INSULT,"['die', 'spd', 'hat', 'es', 'geschafft', 'mit', 'ihrem', 'hartz', 'iv', 'system', 'es', 'gibt', '13,7', 'millionen', 'menschen', 'in', 'deutschland', '(die', 'versteckte', 'armut', 'nicht', 'mitgezählt)', 'die', 'in', 'armut', 'leben\\""müssen.noch', 'keine', 'partei', 'vor', 'der', 'spd', 'hat', 'das', 'geschafft.hierfür', 'bekommen', 'die', 'genossen', 'von', 'mir', 'goldenen', 'vollpfosten']",41,"['Die', 'SPD', 'hat', 'es', 'geschafft', 'mit', 'ihrem', 'Hartz', 'IV', 'System', 'es', 'gibt', '137', 'Millionen', 'Menschen', 'in', 'Deutschland', 'Die', 'versteckte', 'Armut', 'nicht', 'mitgezählt', 'die', 'in', 'Armut', 'LebenmüssenNoch', 'keine', 'Partei', 'vor', 'der', 'sPD', 'hat', 'das', 'geschafftHierfür', 'bekommen', 'die', 'Genossen', 'von', 'mir', 'Goldenen', 'vollpfosten']","[3, 3, 3, 2, 9, 3, 5, 5, 2, 6, 2, 4, 3, 9, 8, 2, 11, 3, 10, 5, 5, 10, 3, 2, 5, 15, 5, 6, 3, 3, 3, 3, 3, 16, 8, 3, 8, 3, 3, 8, 11]",5.46,[],0,['#SPD'],1,[],0,[],0
"Im #Nahles Positionspapier zur #SPD Klausur (Der Sozialstaat als Partner: vorsorgend,verlässlich und fair) Ist Auffällig das Hartz IV mit keinem Wort erwähnt wird und das sollte eigendlich DAS TOP Thema sein bei der Klausur.Was sagt uns das? Nahles will alles so lassen wie es ist",OTHER,OTHER,"['im', 'nahles', 'positionspapier', 'zur', 'spd', 'klausur', '(der', 'sozialstaat', 'als', 'partner:', 'vorsorgend,verlässlich', 'und', 'fair)', 'ist', 'auffällig', 'das', 'hartz', 'iv', 'mit', 'keinem', 'wort', 'erwähnt', 'wird', 'und', 'das', 'sollte', 'eigendlich', 'das', 'top', 'thema', 'sein', 'bei', 'der', 'klausur.was', 'sagt', 'uns', 'das?', 'nahles', 'will', 'alles', 'so', 'lassen', 'wie', 'es', 'ist']",45,"['Im', 'Nahles', 'Positionspapier', 'zur', 'SPD', 'Klausur', 'Der', 'Sozialstaat', 'als', 'Partner', 'vorsorgendverlässlich', 'und', 'fair', 'Ist', 'Auffällig', 'das', 'Hartz', 'IV', 'mit', 'keinem', 'Wort', 'erwähnt', 'wird', 'und', 'das', 'sollte', 'eigendlich', 'DAS', 'TOP', 'Thema', 'sein', 'bei', 'der', 'KlausurWas', 'sagt', 'uns', 'das', 'Nahles', 'will', 'alles', 'so', 'lassen', 'wie', 'es', 'ist']","[2, 6, 15, 3, 3, 7, 3, 11, 3, 7, 21, 3, 4, 3, 9, 3, 5, 2, 3, 6, 4, 7, 4, 3, 3, 6, 10, 3, 3, 5, 4, 3, 3, 10, 4, 3, 3, 6, 4, 5, 2, 6, 3, 2, 3]",5.07,[],0,"['#Nahles', '#SPD']",2,[],0,[],0
"Bundesfamilienministerin Franziska #Giffey #SPD:\""""Wir sollten nicht gleich das ganze Hartz IV System über den Haufen werfen\""""Wir brauchen die Kinderarmut um druck auf die Eltern auszuüben das sie auf Lohnerhöhungen verzichten und für jeden Hungerlohn Malochen gehen.TOLL",OFFENSE,INSULT,"['bundesfamilienministerin', 'franziska', 'giffey', 'spd:\\""""wir', 'sollten', 'nicht', 'gleich', 'das', 'ganze', 'hartz', 'iv', 'system', 'über', 'den', 'haufen', 'werfen\\""""wir', 'brauchen', 'die', 'kinderarmut', 'um', 'druck', 'auf', 'die', 'eltern', 'auszuüben', 'das', 'sie', 'auf', 'lohnerhöhungen', 'verzichten', 'und', 'für', 'jeden', 'hungerlohn', 'malochen', 'gehen.toll']",36,"['Bundesfamilienministerin', 'Franziska', 'Giffey', 'SPDWir', 'sollten', 'nicht', 'gleich', 'das', 'ganze', 'Hartz', 'IV', 'System', 'über', 'den', 'Haufen', 'werfenWir', 'brauchen', 'die', 'Kinderarmut', 'um', 'druck', 'auf', 'die', 'Eltern', 'auszuüben', 'das', 'sie', 'auf', 'Lohnerhöhungen', 'verzichten', 'und', 'für', 'jeden', 'Hungerlohn', 'Malochen', 'gehenTOLL']","[24, 9, 6, 6, 7, 5, 6, 3, 5, 5, 2, 6, 4, 3, 6, 9, 8, 3, 11, 2, 5, 3, 3, 6, 9, 3, 3, 3, 14, 10, 3, 3, 5, 10, 8, 9]",6.31,[],0,"['#Giffey', '#SPD:\\""""Wir']",2,[],0,[],0
Auf der eintägigen Vorstandsklausur der #SPD Heute am Freitag in Berlin sollen nach dem Willen von #Nahles die Widersprüche der Sozialdemokraten im Hinterzimmer mit verschlossenen Türen auf den Tisch kommen und ausgiebig debattiert werden. TOLL Die Schröder Bande unter sich,OFFENSE,INSULT,"['auf', 'der', 'eintägigen', 'vorstandsklausur', 'der', 'spd', 'heute', 'am', 'freitag', 'in', 'berlin', 'sollen', 'nach', 'dem', 'willen', 'von', 'nahles', 'die', 'widersprüche', 'der', 'sozialdemokraten', 'im', 'hinterzimmer', 'mit', 'verschlossenen', 'türen', 'auf', 'den', 'tisch', 'kommen', 'und', 'ausgiebig', 'debattiert', 'werden.', 'toll', 'die', 'schröder', 'bande', 'unter', 'sich']",40,"['Auf', 'der', 'eintägigen', 'Vorstandsklausur', 'der', 'SPD', 'Heute', 'am', 'Freitag', 'in', 'Berlin', 'sollen', 'nach', 'dem', 'Willen', 'von', 'Nahles', 'die', 'Widersprüche', 'der', 'Sozialdemokraten', 'im', 'Hinterzimmer', 'mit', 'verschlossenen', 'Türen', 'auf', 'den', 'Tisch', 'kommen', 'und', 'ausgiebig', 'debattiert', 'werden', 'TOLL', 'Die', 'Schröder', 'Bande', 'unter', 'sich']","[3, 3, 10, 16, 3, 3, 5, 2, 7, 2, 6, 6, 4, 3, 6, 3, 6, 3, 12, 3, 16, 2, 12, 3, 14, 5, 3, 3, 5, 6, 3, 9, 10, 6, 4, 3, 8, 5, 5, 4]",5.8,[],0,"['#SPD', '#Nahles']",2,[],0,[],0
"#Merkel #CDU betonte den Einigungswillen. «Wir wollen eine sehr nahe Partnerschaft mit Großbritannien, weil wir uns Großbritannien freundschaftlich verbunden fühlen.Also will Merkel der Theresa #May noch weiter in den Hintern Kriechen.TOLL #Merkelmussweg",OFFENSE,INSULT,"['merkel', 'cdu', 'betonte', 'den', 'einigungswillen.', '«wir', 'wollen', 'eine', 'sehr', 'nahe', 'partnerschaft', 'mit', 'großbritannien,', 'weil', 'wir', 'uns', 'großbritannien', 'freundschaftlich', 'verbunden', 'fühlen.also', 'will', 'merkel', 'der', 'theresa', 'may', 'noch', 'weiter', 'in', 'den', 'hintern', 'kriechen.toll', 'merkelmussweg']",32,"['Merkel', 'CDU', 'betonte', 'den', 'Einigungswillen', '«Wir', 'wollen', 'eine', 'sehr', 'nahe', 'Partnerschaft', 'mit', 'Großbritannien', 'weil', 'wir', 'uns', 'Großbritannien', 'freundschaftlich', 'verbunden', 'fühlenAlso', 'will', 'Merkel', 'der', 'Theresa', 'May', 'noch', 'weiter', 'in', 'den', 'Hintern', 'KriechenTOLL', 'Merkelmussweg']","[6, 3, 7, 3, 15, 4, 6, 4, 4, 4, 13, 3, 14, 4, 3, 3, 14, 16, 9, 10, 4, 6, 3, 7, 3, 4, 6, 2, 3, 7, 12, 13]",6.72,[],0,"['#Merkel', '#CDU', '#May', '#Merkelmussweg']",4,[],0,[],0
"Europäische Union hat Großbritannien neue Zusicherungen gemacht, um die #Brexit-Blockade im Londoner Parlament aufzubrechen. TOLL das ist dann kein Brexit mehr sondern ein Neuer Status für England sie haben Keine Verpflichtungen mehr aber alles um Proft zu machen.#Merkelmussweg",OTHER,OTHER,"['europäische', 'union', 'hat', 'großbritannien', 'neue', 'zusicherungen', 'gemacht,', 'um', 'die', 'brexit-blockade', 'im', 'londoner', 'parlament', 'aufzubrechen.', 'toll', 'das', 'ist', 'dann', 'kein', 'brexit', 'mehr', 'sondern', 'ein', 'neuer', 'status', 'für', 'england', 'sie', 'haben', 'keine', 'verpflichtungen', 'mehr', 'aber', 'alles', 'um', 'proft', 'zu', 'machen.merkelmussweg']",38,"['Europäische', 'Union', 'hat', 'Großbritannien', 'neue', 'Zusicherungen', 'gemacht', 'um', 'die', 'BrexitBlockade', 'im', 'Londoner', 'Parlament', 'aufzubrechen', 'TOLL', 'das', 'ist', 'dann', 'kein', 'Brexit', 'mehr', 'sondern', 'ein', 'Neuer', 'Status', 'für', 'England', 'sie', 'haben', 'Keine', 'Verpflichtungen', 'mehr', 'aber', 'alles', 'um', 'Proft', 'zu', 'machenMerkelmussweg']","[11, 5, 3, 14, 4, 13, 7, 2, 3, 14, 2, 8, 9, 12, 4, 3, 3, 4, 4, 6, 4, 7, 3, 5, 6, 3, 7, 3, 5, 5, 15, 4, 4, 5, 2, 5, 2, 19]",6.18,[],0,"['#Brexit-Blockade', 'machen.#Merkelmussweg']",2,[],0,[],0
Bei der Europawahl im Mai drohen #CDU #CSU und #SPD einer Umfrage zufolge schwere Einbußen. Es kann sein das die SPD es nicht schafft auch nur eine stimme zu bekommen.Das finde ich super wer will schon eine Hartz IV Partei im EU Palament haben..KEINER,OTHER,OTHER,"['bei', 'der', 'europawahl', 'im', 'mai', 'drohen', 'cdu', 'csu', 'und', 'spd', 'einer', 'umfrage', 'zufolge', 'schwere', 'einbußen.', 'es', 'kann', 'sein', 'das', 'die', 'spd', 'es', 'nicht', 'schafft', 'auch', 'nur', 'eine', 'stimme', 'zu', 'bekommen.das', 'finde', 'ich', 'super', 'wer', 'will', 'schon', 'eine', 'hartz', 'iv', 'partei', 'im', 'eu', 'palament', 'haben..keiner']",44,"['Bei', 'der', 'Europawahl', 'im', 'Mai', 'drohen', 'CDU', 'CSU', 'und', 'SPD', 'einer', 'Umfrage', 'zufolge', 'schwere', 'Einbußen', 'Es', 'kann', 'sein', 'das', 'die', 'SPD', 'es', 'nicht', 'schafft', 'auch', 'nur', 'eine', 'stimme', 'zu', 'bekommenDas', 'finde', 'ich', 'super', 'wer', 'will', 'schon', 'eine', 'Hartz', 'IV', 'Partei', 'im', 'EU', 'Palament', 'habenKEINER']","[3, 3, 10, 2, 3, 6, 3, 3, 3, 3, 5, 7, 7, 7, 8, 2, 4, 4, 3, 3, 3, 2, 5, 7, 4, 3, 4, 6, 2, 11, 5, 3, 5, 3, 4, 5, 4, 5, 2, 6, 2, 2, 8, 11]",4.57,[],0,"['#CDU', '#CSU', '#SPD']",3,[],0,[],0
Abtreibungsparagraf 219a |LBR| Verurteilte Ärztin „entsetzt“ über die #SPD die Partei ist absolut Unglaubwürdig und die Ärztin Rät allen Ärzten diese SPD Nie wieder zu Wählen..,OTHER,OTHER,"['abtreibungsparagraf', '219a', 'verurteilte', 'ärztin', '„entsetzt“', 'über', 'die', 'spd', 'die', 'partei', 'ist', 'absolut', 'unglaubwürdig', 'und', 'die', 'ärztin', 'rät', 'allen', 'ärzten', 'diese', 'spd', 'nie', 'wieder', 'zu', 'wählen..']",25,"['Abtreibungsparagraf', '219a', 'Verurteilte', 'Ärztin', '„entsetzt“', 'über', 'die', 'SPD', 'die', 'Partei', 'ist', 'absolut', 'Unglaubwürdig', 'und', 'die', 'Ärztin', 'Rät', 'allen', 'Ärzten', 'diese', 'SPD', 'Nie', 'wieder', 'zu', 'Wählen']","[19, 4, 11, 6, 10, 4, 3, 3, 3, 6, 3, 7, 13, 3, 3, 6, 3, 5, 6, 5, 3, 3, 6, 2, 6]",5.72,[],0,['#SPD'],1,[],0,[],0
Paragraf 219a - Wieder eine Bestätigung die #SPD nie wieder zu wählen,OTHER,OTHER,"['paragraf', '219a', '-', 'wieder', 'eine', 'bestätigung', 'die', 'spd', 'nie', 'wieder', 'zu', 'wählen']",12,"['Paragraf', '219a', '', 'Wieder', 'eine', 'Bestätigung', 'die', 'SPD', 'nie', 'wieder', 'zu', 'wählen']","[8, 4, 0, 6, 4, 11, 3, 3, 3, 6, 2, 6]",4.67,[],0,['#SPD'],1,[],0,[],0
"Heinrich Alt zu #SPD #Grünen #CDU Hartz IV Sanktionen : \""""Wer keine Sinnlose Maßnahme oder keinen Job mit Hungerlohn und danach mit einer Hungerrente annimmt oder zu einer Demütiken Gespräch Einladung zu Spät kommt ,muss die Konsequenzen tragen\""""Und drei Monate HUNGERN.TOLL",OTHER,OTHER,"['heinrich', 'alt', 'zu', 'spd', 'grünen', 'cdu', 'hartz', 'iv', 'sanktionen', ':', 'wer', 'keine', 'sinnlose', 'maßnahme', 'oder', 'keinen', 'job', 'mit', 'hungerlohn', 'und', 'danach', 'mit', 'einer', 'hungerrente', 'annimmt', 'oder', 'zu', 'einer', 'demütiken', 'gespräch', 'einladung', 'zu', 'spät', 'kommt', ',muss', 'die', 'konsequenzen', 'tragen\\""""und', 'drei', 'monate', 'hungern.toll']",41,"['Heinrich', 'Alt', 'zu', 'SPD', 'Grünen', 'CDU', 'Hartz', 'IV', 'Sanktionen', '', 'Wer', 'keine', 'Sinnlose', 'Maßnahme', 'oder', 'keinen', 'Job', 'mit', 'Hungerlohn', 'und', 'danach', 'mit', 'einer', 'Hungerrente', 'annimmt', 'oder', 'zu', 'einer', 'Demütiken', 'Gespräch', 'Einladung', 'zu', 'Spät', 'kommt', 'muss', 'die', 'Konsequenzen', 'tragenUnd', 'drei', 'Monate', 'HUNGERNTOLL']","[8, 3, 2, 3, 6, 3, 5, 2, 10, 0, 3, 5, 8, 8, 4, 6, 3, 3, 10, 3, 6, 3, 5, 11, 7, 4, 2, 5, 9, 8, 9, 2, 4, 5, 4, 3, 12, 9, 4, 6, 11]",5.46,[],0,"['#SPD', '#Grünen', '#CDU']",3,[],0,[],0
Gertrud von der #Leyen #CDU Berateraffäre unter Korruptionsverdacht und Vetternwirtschaft rund 20 Millionen soll sie für externe Unternehmensberater (Die eigene Familie ? ) ausgegeben,OTHER,OTHER,"['gertrud', 'von', 'der', 'leyen', 'cdu', 'berateraffäre', 'unter', 'korruptionsverdacht', 'und', 'vetternwirtschaft', 'rund', '20', 'millionen', 'soll', 'sie', 'für', 'externe', 'unternehmensberater', '(die', 'eigene', 'familie', '?', ')', 'ausgegeben']",24,"['Gertrud', 'von', 'der', 'Leyen', 'CDU', 'Berateraffäre', 'unter', 'Korruptionsverdacht', 'und', 'Vetternwirtschaft', 'rund', '20', 'Millionen', 'soll', 'sie', 'für', 'externe', 'Unternehmensberater', 'Die', 'eigene', 'Familie', '', '', 'ausgegeben']","[7, 3, 3, 5, 3, 13, 5, 19, 3, 17, 4, 2, 9, 4, 3, 3, 7, 19, 3, 6, 7, 0, 0, 10]",6.46,[],0,"['#Leyen', '#CDU']",2,[],0,[],0
"Umstrittener Paragraf #219a |LBR| Die #CDU/#CSU hat sich voll inhaltlich durchgesetzt und die #SPD ist schon wieder umgekippt. Es wird nur marginale kosmetische Korrekturen geben, wenn überhaut.Die SPD ist eine Partei geworden von Weicheiern und \""""Genossen\""ohne Rückgrat.UNWÄHLBAR.",OFFENSE,INSULT,"['umstrittener', 'paragraf', '219a', 'die', 'cdu/csu', 'hat', 'sich', 'voll', 'inhaltlich', 'durchgesetzt', 'und', 'die', 'spd', 'ist', 'schon', 'wieder', 'umgekippt.', 'es', 'wird', 'nur', 'marginale', 'kosmetische', 'korrekturen', 'geben,', 'wenn', 'überhaut.die', 'spd', 'ist', 'eine', 'partei', 'geworden', 'von', 'weicheiern', 'und', 'genossen\\""ohne', 'rückgrat.unwählbar.']",36,"['Umstrittener', 'Paragraf', '219a', 'Die', 'CDUCSU', 'hat', 'sich', 'voll', 'inhaltlich', 'durchgesetzt', 'und', 'die', 'SPD', 'ist', 'schon', 'wieder', 'umgekippt', 'Es', 'wird', 'nur', 'marginale', 'kosmetische', 'Korrekturen', 'geben', 'wenn', 'überhautDie', 'SPD', 'ist', 'eine', 'Partei', 'geworden', 'von', 'Weicheiern', 'und', 'Genossenohne', 'RückgratUNWÄHLBAR']","[12, 8, 4, 3, 6, 3, 4, 4, 10, 12, 3, 3, 3, 3, 5, 6, 9, 2, 4, 3, 9, 11, 11, 5, 4, 11, 3, 3, 4, 6, 8, 3, 10, 3, 12, 17]",6.31,[],0,"['#219a', '#CDU/#CSU', '#SPD']",3,[],0,[],0
"Umstrittener Paragraf 219a |LBR| Die #SPD unterstellt Frauen in einer prekären Lebenssituation Leichtfertigkeit.Sonst hätte die Entscheidung anders lauten müssen.allein der Begriff \""""Werbeverbot\""unterstellt einerseits Geldgier bei den Ärzten und |LBR| Leichtfertigkeit bei den Frauen.",OTHER,OTHER,"['umstrittener', 'paragraf', '219a', 'die', 'spd', 'unterstellt', 'frauen', 'in', 'einer', 'prekären', 'lebenssituation', 'leichtfertigkeit.sonst', 'hätte', 'die', 'entscheidung', 'anders', 'lauten', 'müssen.allein', 'der', 'begriff', 'werbeverbot\\""unterstellt', 'einerseits', 'geldgier', 'bei', 'den', 'ärzten', 'und', 'leichtfertigkeit', 'bei', 'den', 'frauen.']",31,"['Umstrittener', 'Paragraf', '219a', 'Die', 'SPD', 'unterstellt', 'Frauen', 'in', 'einer', 'prekären', 'Lebenssituation', 'LeichtfertigkeitSonst', 'hätte', 'die', 'Entscheidung', 'anders', 'lauten', 'müssenallein', 'der', 'Begriff', 'Werbeverbotunterstellt', 'einerseits', 'Geldgier', 'bei', 'den', 'Ärzten', 'und', 'Leichtfertigkeit', 'bei', 'den', 'Frauen']","[12, 8, 4, 3, 3, 11, 6, 2, 5, 8, 15, 21, 5, 3, 12, 6, 6, 12, 3, 7, 22, 10, 8, 3, 3, 6, 3, 16, 3, 3, 6]",7.58,[],0,['#SPD'],1,[],0,[],0
Umstrittener Paragraf 219a |LBR| #Nahle #SPD kneift wieder mal den Arsch zu |LBR| So eine SPD ist Unwählbar immer Große Sprüche dann aber immer Tiefer in den Hintern der #Merkel #CDU verkrichen.,OFFENSE,INSULT,"['umstrittener', 'paragraf', '219a', '#nahle', 'spd', 'kneift', 'wieder', 'mal', 'den', 'arsch', 'zu', 'so', 'eine', 'spd', 'ist', 'unwählbar', 'immer', 'große', 'sprüche', 'dann', 'aber', 'immer', 'tiefer', 'in', 'den', 'hintern', 'der', 'merkel', 'cdu', 'verkrichen.']",30,"['Umstrittener', 'Paragraf', '219a', 'Nahle', 'SPD', 'kneift', 'wieder', 'mal', 'den', 'Arsch', 'zu', 'So', 'eine', 'SPD', 'ist', 'Unwählbar', 'immer', 'Große', 'Sprüche', 'dann', 'aber', 'immer', 'Tiefer', 'in', 'den', 'Hintern', 'der', 'Merkel', 'CDU', 'verkrichen']","[12, 8, 4, 5, 3, 6, 6, 3, 3, 5, 2, 2, 4, 3, 3, 9, 5, 5, 7, 4, 4, 5, 6, 2, 3, 7, 3, 6, 3, 10]",4.93,[],0,"['#SPD', '#Merkel', '#CDU']",3,[],0,[],0
